"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US530330072022","Block Group 2, Census Tract 72.02, King County, Washington","368","239","null","null","273","185","null","null","8","19","null","null","0","13","null","null","78","94","null","null","0","13","null","null","9","null","20","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330072023","Block Group 3, Census Tract 72.02, King County, Washington","1542","461","null","null","963","395","null","null","56","77","null","null","0","13","null","null","402","282","null","null","0","13","null","null","13","null","21","null","108","130","null","null","0","13","null","null","108","130","null","null",
"1500000US530330072031","Block Group 1, Census Tract 72.03, King County, Washington","920","437","null","null","530","391","null","null","35","61","null","null","65","105","null","null","290","206","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330072032","Block Group 2, Census Tract 72.03, King County, Washington","2438","741","null","null","1013","425","null","null","106","112","null","null","0","13","null","null","987","670","null","null","0","13","null","null","0","null","13","null","332","458","null","null","17","27","null","null","315","457","null","null",
"1500000US530330073011","Block Group 1, Census Tract 73.01, King County, Washington","989","251","null","null","661","183","null","null","0","13","null","null","0","13","null","null","258","233","null","null","0","13","null","null","15","null","25","null","55","50","null","null","0","13","null","null","55","50","null","null",
"1500000US530330073012","Block Group 2, Census Tract 73.01, King County, Washington","632","218","null","null","347","158","null","null","78","85","null","null","0","13","null","null","195","150","null","null","7","15","null","null","0","null","13","null","5","11","null","null","0","13","null","null","5","11","null","null",
"1500000US530330073013","Block Group 3, Census Tract 73.01, King County, Washington","998","377","null","null","561","233","null","null","22","36","null","null","0","13","null","null","170","119","null","null","32","52","null","null","13","null","22","null","200","195","null","null","109","167","null","null","91","99","null","null",
"1500000US530330073021","Block Group 1, Census Tract 73.02, King County, Washington","1312","456","null","null","404","160","null","null","69","67","null","null","0","13","null","null","716","423","null","null","0","13","null","null","6","null","16","null","117","186","null","null","61","98","null","null","56","88","null","null",
"1500000US530330073022","Block Group 2, Census Tract 73.02, King County, Washington","1225","308","null","null","450","172","null","null","201","147","null","null","0","13","null","null","422","234","null","null","0","13","null","null","64","null","92","null","88","71","null","null","44","59","null","null","44","44","null","null",
"1500000US530330073023","Block Group 3, Census Tract 73.02, King County, Washington","1892","455","null","null","1164","327","null","null","42","51","null","null","0","13","null","null","286","129","null","null","0","13","null","null","42","null","61","null","358","172","null","null","0","13","null","null","358","172","null","null",
"1500000US530330073031","Block Group 1, Census Tract 73.03, King County, Washington","876","335","null","null","230","90","null","null","106","70","null","null","0","13","null","null","445","265","null","null","0","13","null","null","16","null","30","null","79","95","null","null","0","13","null","null","79","95","null","null",
"1500000US530330073032","Block Group 2, Census Tract 73.03, King County, Washington","1059","271","null","null","694","217","null","null","20","25","null","null","0","13","null","null","334","207","null","null","0","13","null","null","6","null","14","null","5","12","null","null","0","13","null","null","5","12","null","null",
"1500000US530330073033","Block Group 3, Census Tract 73.03, King County, Washington","426","145","null","null","333","128","null","null","0","13","null","null","0","13","null","null","93","86","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330074031","Block Group 1, Census Tract 74.03, King County, Washington","1909","451","null","null","1031","308","null","null","62","57","null","null","4","8","null","null","668","274","null","null","0","13","null","null","14","null","24","null","130","131","null","null","74","120","null","null","56","56","null","null",
"1500000US530330074032","Block Group 2, Census Tract 74.03, King County, Washington","1198","249","null","null","997","230","null","null","34","55","null","null","0","13","null","null","81","61","null","null","0","13","null","null","0","null","13","null","86","85","null","null","0","13","null","null","86","85","null","null",
"1500000US530330074041","Block Group 1, Census Tract 74.04, King County, Washington","1490","352","null","null","1101","306","null","null","20","31","null","null","0","13","null","null","155","98","null","null","0","13","null","null","18","null","29","null","196","142","null","null","0","13","null","null","196","142","null","null",
"1500000US530330074042","Block Group 2, Census Tract 74.04, King County, Washington","1309","308","null","null","811","281","null","null","56","53","null","null","0","13","null","null","265","134","null","null","0","13","null","null","0","null","13","null","177","120","null","null","0","13","null","null","177","120","null","null",
"1500000US530330074051","Block Group 1, Census Tract 74.05, King County, Washington","1435","397","null","null","960","274","null","null","68","85","null","null","92","113","null","null","271","279","null","null","0","13","null","null","0","null","13","null","44","52","null","null","0","13","null","null","44","52","null","null",
"1500000US530330074052","Block Group 2, Census Tract 74.05, King County, Washington","1452","382","null","null","990","362","null","null","40","42","null","null","13","21","null","null","94","74","null","null","0","13","null","null","124","null","139","null","191","133","null","null","61","95","null","null","130","91","null","null",
"1500000US530330074061","Block Group 1, Census Tract 74.06, King County, Washington","1248","296","null","null","765","326","null","null","73","68","null","null","0","13","null","null","330","163","null","null","0","13","null","null","0","null","13","null","80","69","null","null","0","13","null","null","80","69","null","null",
"1500000US530330074062","Block Group 2, Census Tract 74.06, King County, Washington","1210","298","null","null","591","188","null","null","101","103","null","null","0","13","null","null","337","239","null","null","0","13","null","null","44","null","67","null","137","118","null","null","0","13","null","null","137","118","null","null",
"1500000US530330075011","Block Group 1, Census Tract 75.01, King County, Washington","1543","765","null","null","1246","609","null","null","0","13","null","null","0","13","null","null","33","52","null","null","137","177","null","null","0","null","13","null","127","129","null","null","0","13","null","null","127","129","null","null",
"1500000US530330075012","Block Group 2, Census Tract 75.01, King County, Washington","1692","567","null","null","1051","418","null","null","149","229","null","null","0","13","null","null","133","140","null","null","0","13","null","null","69","null","118","null","290","268","null","null","0","13","null","null","290","268","null","null",
"1500000US530330075013","Block Group 3, Census Tract 75.01, King County, Washington","1077","273","null","null","891","285","null","null","87","102","null","null","0","13","null","null","2","5","null","null","0","13","null","null","63","null","101","null","34","55","null","null","0","13","null","null","34","55","null","null",
"1500000US530330075021","Block Group 1, Census Tract 75.02, King County, Washington","1330","341","null","null","1030","337","null","null","0","13","null","null","0","13","null","null","81","96","null","null","0","13","null","null","43","null","69","null","176","178","null","null","0","13","null","null","176","178","null","null",
"1500000US530330075022","Block Group 2, Census Tract 75.02, King County, Washington","719","351","null","null","574","317","null","null","0","13","null","null","0","13","null","null","87","134","null","null","0","13","null","null","0","null","13","null","58","96","null","null","0","13","null","null","58","96","null","null",
"1500000US530330075023","Block Group 3, Census Tract 75.02, King County, Washington","627","317","null","null","430","250","null","null","0","13","null","null","0","13","null","null","131","182","null","null","0","13","null","null","0","null","13","null","66","105","null","null","0","13","null","null","66","105","null","null",
"1500000US530330075031","Block Group 1, Census Tract 75.03, King County, Washington","1072","307","null","null","728","280","null","null","0","13","null","null","38","59","null","null","266","179","null","null","0","13","null","null","0","null","13","null","40","67","null","null","0","13","null","null","40","67","null","null",
